역사_ID,역사명,호선,위도,경도,station_x_5179,station_y_5179,matched_CELL_ID,matched_CELL_X,matched_CELL_Y,distance_m
4605,의정부시청,의정부선,37.739256,127.034781,959010.706214417,1971172.408564222,다사59007100,959125,1971125,123.73617653898731
4604,경전철의정부,의정부선,37.737202,127.043257,959756.3977172516,1970940.843617686,다사59757075,959875,1970875,135.65354202205933
4603,범골,의정부선,37.728755,127.04353,959775.8824593673,1970003.5491583243,다사59757000,959875,1970125,156.76285849915666
4602,회룡,의정부선,37.725006,127.047073,960086.0811294322,1969586.0896676716,다사60006950,960125,1969625,55.03355747342719
4601,발곡,의정부선,37.727048,127.052803,960592.1185525617,1969810.21797784,다사60506975,960625,1969875,72.64915677952388
4517,전대.에버랜드,에버라인선,37.285342,127.219561,975141.1648911728,1920748.8838756983,다사75002050,975125,1920625,124.93405606424504
4515,둔전,에버라인선,37.267051,127.21364,974610.1685914072,1918721.2748499385,다사74501850,974625,1918625,97.41056108820318
4514,보평,에버라인선,37.258965,127.218457,975034.5952200978,1917822.9440668502,다사75001775,975125,1917875,104.32087233749925
4513,고진,에버라인선,37.24484,127.214251,974656.9029739288,1916257.0577246444,다사74501625,974625,1916375,122.18093166101337
4512,운동장.송담대,에버라인선,37.237845,127.209198,974206.3674849812,1915482.4099399673,다사74001525,974125,1915375,134.75000117235624
4511,김량장,에버라인선,37.237247,127.198781,973282.1843579764,1915418.9575766388,다사73251525,973375,1915375,102.69864628223328
4510,명지대,에버라인선,37.237964,127.190294,972529.6544077549,1915500.9288081166,다사72501550,972625,1915625,156.4750542928219
4509,시청.용인대,에버라인선,37.239151,127.178406,971475.6552768489,1915636.1277175595,다사71251550,971375,1915625,101.26850870640267
4508,삼가,에버라인선,37.242115,127.168075,970560.4791594427,1915968.111166349,다사70501575,970625,1915875,113.28119069410678
4506,초당,에버라인선,37.260752,127.159443,969802.3152039436,1918038.3910211744,다사69751800,969875,1918125,113.06721359868962
4505,동백,에버라인선,37.269043,127.152716,969209.1961420977,1918960.3521682997,다사69001875,969125,1918875,119.89154673120528
4504,어정,에버라인선,37.274917,127.143714,968413.5144788926,1919614.9749646843,다사68251950,968375,1919625,39.79781925489341
4503,지석,에버라인선,37.269606,127.136515,967773.0221620967,1919028.2060915376,다사67751900,967875,1919125,140.60064060615022
4502,강남대,에버라인선,37.270161,127.126033,966843.9164336745,1919093.3990367006,다사66751900,966875,1919125,44.32616582742631
4501,기흥,에버라인선,37.275449,127.116665,966015.7190298131,1919683.3687248917,다사66001950,966125,1919625,123.8920436931964
4411,관악산(서울대),신림선,37.4691018,126.9450639,950928.7512899109,1941242.9691391136,다사50754100,950875,1941125,129.63764480379928
4410,서울대벤처타운,신림선,37.4720019,126.9339351,949946.5921671464,1941570.573004004,다사49754150,949875,1941625,89.93184246892864
4409,서원,신림선,37.4782341,126.9330365,949871.2970387465,1942262.4736781574,다사49754225,949875,1942375,112.58723297719808
4408,신림,신림선,37.4849266,126.9296159,949573.3562658447,1943006.7911512335,다사49504300,949625,1943125,128.99770232144684
4407,당곡,신림선,37.4902998,126.9275133,949391.0926084517,1943604.042957743,다사49254350,949375,1943625,26.422900426432232
4406,보라매병원,신림선,37.4929598,126.9234964,949037.7952790842,1943901.3210119982,다사49004375,949125,1943875,91.09038929879728
4405,보라매공원,신림선,37.4955691,126.9180827,948561.0162796407,1944193.7520366306,다사48504400,948625,1944125,93.91889592555447
4404,보라매,신림선,37.5002739,126.9204355,948772.2096774853,1944714.4385671658,다사48754450,948875,1944625,136.2538355399289
4403,서울지방병무청,신림선,37.5060464,126.9227083,948977.0331485022,1945353.629110414,다사48754525,948875,1945375,104.24719811569364
4402,대방,신림선,37.5133059,126.9257265,949248.7095468997,1946157.3968827792,다사49004600,949125,1946125,127.88123399438726
4401,샛강,신림선,37.5170969,126.929399,949575.8195368918,1946576.0123065377,다사49504650,949625,1946625,69.41550303999439
4319,광교(경기대),신분당선(연장),37.30211,127.044483,959630.6902487149,1922669.5017832501,다사59502250,959625,1922625,44.86410193995788
4318,광교중앙(아주대),신분당선(연장),37.288617,127.051478,960243.5115499384,1921169.6284250736,다사60002100,960125,1921125,126.63602881225701
4317,상현,신분당선(연장),37.297664,127.069342,961831.5356452715,1922165.9387115743,다사61752200,961875,1922125,59.70869482182349
4316,성복,신분당선(연장),37.313335,127.0801,962792.7250612339,1923900.18752684,다사62752375,962875,1923875,86.04404138166524
4315,수지구청,신분당선(연장),37.322702,127.095026,964119.7745603038,1924933.59092463,다사64002475,964125,1924875,58.82347889244875
4314,동천,신분당선(연장),37.337928,127.102976,964831.236451062,1926619.7768991261,다사64752650,964875,1926625,44.074130716160916
4313,미금,신분당선(연장),37.349982,127.108918,965363.123657509,1927954.8568175524,다사65252775,965375,1927875,80.73511516405885
4312,정자,신분당선,37.367098,127.108403,965325.3867941799,1929853.906338121,다사65252975,965375,1929875,53.91115620361221
4311,판교,신분당선,37.394761,127.112217,965675.7157155054,1932921.4752395307,다사65503275,965625,1932875,68.78976441782258
4310,청계산입구,신분당선,37.447211,127.055664,960697.372199433,1938762.4608433226,다사60503875,960625,1938875,133.80133421025337
4309,양재시민의숲(매헌),신분당선,37.470023,127.03842,959184.4892139066,1941300.620170291,다사59004125,959125,1941375,95.2435070687516
4308,양재(서초구청),신분당선,37.483809,127.034653,958858.9461402613,1942831.7218618845,다사58754275,958875,1942875,46.15976225305853
4307,강남,신분당선,37.496837,127.028104,958287.1949408116,1944279.9749193105,다사58254425,958375,1944375,129.38119793507965
4306,신논현,신분당선(연장2),37.504598,127.02506,958022.4669113926,1945142.3619778487,다사58004500,958125,1945125,103.99265615505755
4305,논현,신분당선(연장2),37.511093,127.021415,957703.9667604921,1945864.5741141727,다사57504575,957625,1945875,79.65204553490912
4304,신사,신분당선(연장2),37.516334,127.020114,957591.9529290139,1946446.6167941552,다사57504625,957625,1946375,78.87378592303054
4217,영종,공항철도1호선,37.51202,126.524254,913766.4776512219,1946307.0004405277,다사13754625,913875,1946375,128.06654626693972
4215,인천공항2터미널,공항철도1호선,37.460699,126.441442,906383.563695551,1940692.1979785499,다사06254050,906375,1940625,67.74145852193608
4213,인천공항1터미널,공항철도1호선,37.447464,126.452508,907345.9170317784,1939212.8778224955,다사07253900,907375,1939125,92.56527819402011
4212,공항화물청사,공항철도1호선,37.459041,126.477516,909571.9591150141,1940473.0051306318,다사09504025,909625,1940375,111.43761084237806
4211,운서,공항철도1호선,37.492904,126.49379,911051.4114820238,1944214.493391063,다사11004400,911125,1944125,115.8634412655862
4210,청라국제도시,공항철도1호선,37.556409,126.624648,922685.0331079394,1951144.5270406455,다사22505100,922625,1951125,63.12906909843497
4209,검암,공항철도1호선,37.569098,126.674007,927057.092899241,1952512.8735279622,다사27005250,927125,1952625,131.0866891225917
4208,계양,공항철도1호선,37.571662,126.7363,932560.5473170824,1952750.8063947177,다사32505275,932625,1952875,139.92212093983508
4207,김포공항,공항철도1호선,37.561842,126.801904,938345.7720445045,1951616.2513365084,다사38255150,938375,1951625,30.509219841452364
4206,마곡나루,공항철도1호선,37.565543,126.827378,940598.5430879088,1952010.455032039,다사40505200,940625,1952125,117.5606987160129
4204,디지털미디어시티,공항철도1호선,37.576958,126.898609,946897.3555925592,1953234.2571675528,다사46755300,946875,1953125,111.52085536051378
4203,홍대입구,공항철도1호선,37.557438,126.926715,949365.917115041,1951053.089086339,다사49255100,949375,1951125,72.48226198678775
4202,공덕,공항철도1호선,37.54253,126.952024,951591.6536532864,1949385.7893435238,다사51504925,951625,1949375,35.04837760607762
4201,서울역,공항철도1호선,37.553247,126.969769,953165.9693944312,1950565.7964431162,다사53005050,953125,1950625,71.99689179235138
4138,중앙보훈병원,9호선(연장),37.529191,127.148739,968964.0541637379,1947822.8101594737,다사68754775,968875,1947875,103.22026706622673
4137,둔촌오륜,9호선(연장),37.519683,127.137989,968010.1664780525,1946771.5591991914,다사68004675,968125,1946875,154.5533468896467
4136,올림픽공원(한국체대),9호선(연장),37.516269,127.130288,967328.1611535435,1946395.444358917,다사67254625,967375,1946375,51.106255477192484
4135,한성백제,9호선(연장),37.516404,127.116503,966110.0225734484,1946415.2981009795,다사66004625,966125,1946375,42.991397379780096
4134,송파나루,9호선(연장),37.510372,127.112216,965728.4168549139,1945747.6394518558,다사65504550,965625,1945625,160.42281954814925
4133,석촌,9호선(연장),37.505208,127.10704,965268.5778892849,1945176.6251815648,다사65254500,965375,1945125,118.28281794348356
4132,석촌고분,9호선(연장),37.502558,127.097033,964382.8553922685,1944886.3653842346,다사64254475,964375,1944875,13.815901942755168
4131,삼전,9호선(연장),37.504738,127.088025,963587.718264039,1945131.6693853226,다사63504500,963625,1945125,37.87358626860272
4130,종합운동장,9호선(연장),37.511426,127.076275,962552.5344454878,1945878.2713181851,다사62504575,962625,1945875,72.53935561770803
4129,봉은사,9호선(연장),37.514219,127.060245,961137.2952371715,1946194.6376021514,다사61004600,961125,1946125,70.71469783924165
4128,삼성중앙,9호선(연장),37.513011,127.053282,960521.3107566303,1946063.5163967353,다사60504600,960625,1946125,120.5474705707081
4127,선정릉,9호선(연장),37.510297,127.043999,959699.4622048782,1945766.35052401,다사59504575,959625,1945875,131.71685005438087
4126,언주,9호선(연장),37.507287,127.033868,958802.4435328647,1945436.7971045265,다사58754525,958875,1945375,95.3064690932543
4125,신논현,9호선,37.504598,127.02506,958022.4669113926,1945142.3619778487,다사58004500,958125,1945125,103.99265615505755
4124,사평,9호선,37.504206,127.015259,957155.9769659485,1945103.289031979,다사57004500,957125,1945125,37.827748436628454
4123,고속터미널,9호선,37.50598,127.004403,956197.4954756601,1945305.1011361137,다사56004525,956125,1945375,100.70474250882887
4122,신반포,9호선,37.503415,126.995925,955446.6524525267,1945024.5102072475,다사55254500,955375,1945125,123.41909252844503
4121,구반포,9호선,37.501364,126.987332,954685.9037727229,1944801.067209046,다사54504475,954625,1944875,95.78792778904437
4120,동작(현충원),9호선,37.502878,126.978153,953875.5087852208,1944973.4954023126,다사53754475,953875,1944875,98.49671638751596
4119,흑석(중앙대입구),9호선,37.50877,126.963708,952602.4742572086,1945634.3553093467,다사52504550,952625,1945625,24.391205408400744
4118,노들,9호선,37.512887,126.953222,951678.367787274,1946096.4460098196,다사51504600,951625,1946125,60.526449373297254
4117,노량진,9호선,37.513534,126.941005,950599.105209775,1946174.571490319,다사50504600,950625,1946125,55.92738875756328
4116,샛강,9호선,37.517274,126.928422,949489.6003826639,1946596.184663795,다사49254650,949375,1946625,118.16755606900458
4115,여의도,9호선,37.52176,126.92403,949104.5227178367,1947096.248692122,다사49004700,949125,1947125,35.29811311514147
4114,국회의사당,9호선,37.528105,126.917874,948564.9006464048,1947803.540705807,다사48504775,948625,1947875,93.3721748119493
4113,당산,9호선,37.533406,126.902809,947237.5194736037,1948400.0041830651,다사47004825,947125,1948375,115.26422303042555
4112,선유도,9호선,37.53802,126.893525,946420.56131476,1948917.1533542105,다사46254875,946375,1948875,62.07043316958868
4111,신목동,9호선,37.544277,126.88308,945502.3362230851,1949617.339541256,다사45504950,945625,1949625,122.90274527123822
4110,염창,9호선,37.546936,126.874916,944783.0963155637,1949917.1063947575,다사44754975,944875,1949875,101.09023539615909
4109,등촌,9호선,37.550632,126.865689,943970.7858096526,1950332.6196129306,다사43755025,943875,1950375,104.74262999833151
4108,증미,9호선,37.557402,126.861939,943644.640092875,1951085.961962669,다사43505100,943625,1951125,43.70013280072365
4107,가양,9호선,37.561391,126.854456,942986.7527503242,1951533.036899391,다사42755150,942875,1951625,144.72694662234386
4106,양천향교,9호선,37.568381,126.841333,941833.1761285178,1952316.589626374,다사41755225,941875,1952375,71.8401557131567
4105,마곡나루,9호선,37.566778,126.82731,940593.5185357222,1952147.516167377,다사40505200,940625,1952125,38.70478505844945
4104,신방화,9호선,37.567532,126.816601,939648.38403585,1952237.9933531648,다사39505200,939625,1952125,115.38765528446473
4103,공항시장,9호선,37.563726,126.810678,939122.2143697705,1951819.5535798692,다사39005175,939125,1951875,55.5163511147405
4102,김포공항,9호선,37.561916,126.802152,938367.7360754425,1951624.2986692402,다사38255150,938375,1951625,7.297702707800394
4101,개화,9호선,37.578608,126.798153,938028.3819638882,1953478.8413894202,다사38005325,938125,1953375,141.83821438111775
3763,석남(거북시장),7호선,37.5062285,126.6762813,927196.8360428378,1945535.9698707117,다사27004550,927125,1945625,114.39746925388222
3762,산곡,7호선,37.5086,126.7035277,929607.2372360248,1945778.3454074413,다사29504575,929625,1945875,98.27322141221678
3761,부평구청,7호선(인천),37.50848,126.72077,931131.0379740855,1945752.272239461,다사31004575,931125,1945875,122.8761992330381
3760,굴포천,7호선(인천),37.50681,126.73234,932152.1082561217,1945558.5879667029,다사32004550,932125,1945625,71.73155314518341
3759,삼산체육관,7호선(인천),37.50724,126.74179,932987.7223365345,1945599.5225420953,다사32754550,932875,1945625,115.56567836122495
3758,상동,7호선(인천),37.505814,126.753163,933991.6525797499,1945433.2759149512,다사33754525,933875,1945375,130.39902846922408
3757,부천시청,7호선(인천),37.50444,126.76364,934916.4709973984,1945273.539510933,다사34754525,934875,1945375,109.60873353402873
3756,신중동,7호선(인천),37.50282,126.77566,935977.4959252917,1945085.5631129884,다사35754500,935875,1945125,109.8211398527832
3755,춘의,7호선(인천),37.50365,126.78828,937093.6560251594,1945169.1365560554,다사37004500,937125,1945125,54.1339111762581
3754,부천종합운동장,7호선(인천),37.50502,126.79661,937831.060263946,1945315.595297754,다사37754525,937875,1945375,73.88923503075371
3753,까치울,7호선(인천),37.50613,126.81093,939097.6475653601,1945429.3797982135,다사39004525,939125,1945375,60.87132440214646
3227,운연(서창),인천2호선,37.440127,126.75997,934536.0218066635,1938140.9073565819,다사34503800,934625,1938125,90.38895332314429
3226,인천대공원,인천2호선,37.448769,126.752618,933893.2493635744,1939104.8185450123,다사33753900,933875,1939125,27.209013144427324
3225,남동구청,인천2호선,37.448161,126.736939,932505.8571346371,1939048.4803660507,다사32503900,932625,1939125,141.59899980797346
3224,만수,인천2호선,37.454911,126.732094,932083.4049147575,1939800.836355686,다사32003975,932125,1939875,85.03174262752444
3223,모래내시장,인천2호선,37.45583,126.719298,930952.5035317236,1939912.096138557,다사30753975,930875,1939875,85.92392522151674
3222,석천사거리,인천2호선,37.456805,126.709986,930129.8173522308,1940027.1329886236,다사30004000,930125,1940125,97.98550300053795
3221,인천시청,인천2호선,37.456833,126.701306,929362.1567154408,1940036.7127100641,다사29254000,929375,1940125,89.2165652919218
3220,석바위시장,인천2호선,37.457611,126.692575,928590.6988042534,1940129.6103908669,다사28504000,928625,1940125,34.609647984260945
3219,시민공원(문화창작지대),인천2호선,37.458335,126.681192,927584.6576310578,1940218.624144446,다사27504000,927625,1940125,101.94600117285262
3218,주안,인천2호선,37.464992,126.679098,927405.8975836156,1940958.7962298857,다사27254075,927375,1940875,89.31107891148848
3217,주안국가산단,인천2호선,37.473703,126.68113,927593.9980160134,1941923.6742254125,다사27504175,927625,1941875,57.708779493379055
3216,가재울,인천2호선,37.484192,126.683673,927828.9478927716,1943085.4260968366,다사27754300,927875,1943125,60.71976936523614
3215,인천가좌,인천2호선,37.4897,126.675208,927085.9020428385,1943703.0363153792,다사27004350,927125,1943625,87.28296954253622
3214,서부여성회관,인천2호선,37.500168,126.675795,927147.9653741467,1944863.959806269,다사27004475,927125,1944875,25.481253644892963
3213,석남(거북시장),인천2호선,37.506193,126.676203,927189.8810074697,1945532.091880243,다사27004550,927125,1945625,113.32018287604528
3212,가정중앙시장,인천2호선,37.517054,126.676672,927241.8780788617,1946736.7119707235,다사27004650,927125,1946625,161.67884747651073
3211,가정(루원시티),인천2호선,37.524649,126.675539,927149.1375413588,1947580.2239462144,다사27004750,927125,1947625,50.86763111702831
3210,서구청,인천2호선,37.543742,126.676787,927277.958535592,1949697.5551264056,다사27254950,927375,1949625,121.16638222784285
3209,아시아드경기장(공촌사거리),인천2호선,37.5517,126.677122,927315.2809275847,1950580.2084122375,다사27255050,927375,1950625,74.65021061208053
3208,검바위,인천2호선,37.561405,126.677566,927363.9216712943,1951656.60265035,다사27255150,927375,1951625,33.48816023692967
3207,검암,인천2호선,37.56866,126.675687,927205.0289661317,1952462.9759285648,다사27005225,927125,1952375,118.93022923946396
3206,독정,인천2호선,37.585212,126.675844,927235.0036328237,1954299.2500789547,다사27005425,927125,1954375,133.5621569636261
3205,완정,인천2호선,37.592928,126.673203,927009.3607268769,1955157.3687064098,다사27005500,927125,1955125,120.08403159074886
3204,마전,인천2호선,37.597566,126.666998,926466.1303426223,1955676.783819423,다사26255550,926375,1955625,104.81556802543844
3203,검단사거리,인천2호선,37.60185,126.657108,925597.3336590806,1956159.8741806261,다사25505600,925625,1956125,44.515557889511534
3202,왕길,인천2호선,37.59518,126.642696,924318.3957729866,1955431.371050748,다사24255525,924375,1955375,79.88575516464267
3201,검단오류(검단산업단지),인천2호선,37.594877,126.627178,922948.1487549539,1955410.3734322833,다사22755525,922875,1955375,81.25281572230071
3139,송도달빛축제공원,인천1호선,37.407143,126.62597,922648.0642456501,1934583.0222383144,다사22503450,922625,1934625,47.896679462583975
3138,국제업무지구,인천1호선,37.399907,126.630347,923028.0359812481,1933776.6489161057,다사23003375,923125,1933875,138.11211617989295
3137,센트럴파크,인천1호선,37.393054,126.634729,923408.9156639816,1933012.782514642,다사23253300,923375,1933125,117.23069684765095
3136,인천대입구,인천1호선,37.386007,126.639484,923822.6911389724,1932227.111153413,다사23753200,923875,1932125,114.7297023152778
3135,지식정보단지,인천1호선,37.378384,126.645168,924318.2167762562,1931376.813474186,다사24253125,924375,1931375,56.81217464029903
3134,테크노파크,인천1호선,37.382268,126.656365,925313.4044509707,1931798.7976218069,다사25253175,925375,1931875,97.98374407274112
3133,캠퍼스타운,인천1호선,37.387855,126.661673,925788.8350009294,1932414.4517098689,다사25753225,925875,1932375,94.7673175541477
3132,동막,인천1호선,37.397878,126.674005,926890.2558342598,1933516.811925469,다사26753350,926875,1933625,109.258409057128
3131,동춘,인천1호선,37.404737,126.681015,927517.3372399545,1934272.3653391227,다사27503425,927625,1934375,148.74523022271939
3130,원인재,인천1호선,37.412333,126.687869,928131.2049788703,1935109.8495956743,다사28003500,928125,1935125,16.37182072993706
3129,신연수,인천1호선,37.41804,126.693863,928667.0608101218,1935738.4553051982,다사28503550,928625,1935625,121.00090092938376
3128,선학,인천1호선,37.426684,126.698863,929117.654395916,1936693.6845882407,다사29003650,929125,1936625,69.07626626527988
3127,문학경기장,인천1호선,37.434935,126.698579,929100.309328544,1937609.2987877247,다사29003750,929125,1937625,29.26016616262962
3126,인천터미널,인천1호선,37.442383,126.699706,929207.0307076458,1938434.7650393457,다사29003825,929125,1938375,101.49333438639
3125,예술회관,인천1호선,37.449396,126.701012,929329.157068083,1939211.8382382963,다사29253900,929375,1939125,98.19599807101169
3124,인천시청,인천1호선,37.457263,126.702143,929436.5877080164,1940083.7916239342,다사29254000,929375,1940125,74.10246984207095
3123,간석오거리,인천1호선,37.467048,126.707938,929958.2415596172,1941165.0606155423,다사29754100,929875,1941125,92.37970645731113
3122,부평삼거리,인천1호선,37.477679,126.710208,930168.8719402896,1942342.8299594664,다사30004225,930125,1942375,54.402744900535154
3121,동수,인천1호선,37.485312,126.718247,930886.7001244847,1943183.7415200956,다사30754300,930875,1943125,59.89540129343541
3120,부평,인천1호선,37.490535,126.723453,931351.7401154167,1943759.3985153697,다사31254375,931375,1943875,117.91830001975042
3119,부평시장,인천1호선,37.498383,126.722244,931252.0550703316,1944630.9789248942,다사31254450,931375,1944625,123.09022412064388
3118,부평구청,인천1호선,37.508407,126.720555,931111.9687091766,1945744.3306045667,다사31004550,931125,1945625,120.04002551975545
3117,갈산,인천1호선,37.517268,126.721514,931204.8616594146,1946726.717506235,다사31004650,931125,1946625,129.3226032800178
3116,작전,인천1호선,37.530415,126.722527,931306.4385057985,1948184.5810130453,다사31254800,931375,1948125,90.8326791559548
3115,경인교대입구,인천1호선,37.538157,126.722597,931319.7241403976,1949043.473397715,다사31254900,931375,1949125,98.49876920507961
3114,계산,인천1호선,37.543238,126.728128,931813.0000111532,1949603.1646325681,다사31754950,931875,1949625,65.73265465422472
3113,임학,인천1호선,37.545059,126.738665,932745.4865788708,1949797.6075718699,다사32504975,932625,1949875,143.2012696168175
3112,박촌,인천1호선,37.553703,126.745077,933319.6172269996,1950752.0578794251,다사33255075,933375,1950875,134.8407080842503
3111,귤현,인천1호선,37.566379,126.742654,933116.9293736927,1952160.1346224602,다사33005200,933125,1952125,36.04964222311677
3110,계양,인천1호선,37.571449,126.73578,932514.4351761586,1952727.5481417219,다사32505250,932625,1952625,150.80020438214896
3109,아라(북부법원?검찰청),인천1호선,37.592259,126.713301,930548.6978440204,1955052.7358350474,다사30505500,930625,1955125,105.09104882633939
3108,신검단중앙,인천1호선,37.602676,126.698527,929254.26312204,1956219.5019121454,다사29255600,929375,1956125,153.3232046973826
3107,검단호수공원,인천1호선,37.60244,126.688566,928374.7678403063,1956200.870400586,다사28255600,928375,1956125,75.87075578372263
2828,남위례,8호선,37.4624,127.13977,968143.2295861859,1940415.8044869858,다사68004025,968125,1940375,44.69143061797996
2827,모란,8호선,37.433824,127.129837,967252.3522352951,1937248.9236100588,다사67253700,967375,1937125,174.35462516699306
2826,수진,8호선,37.437428,127.140722,968216.8558489162,1937645.0325089477,다사68003750,968125,1937625,94.01488390067837
2825,신흥,8호선,37.440918,127.147564,968823.5759683156,1938029.9349935956,다사68753800,968875,1938125,108.08231343448739
2824,단대오거리,8호선,37.44521,127.156866,969648.165562597,1938503.0619138165,다사69503850,969625,1938625,124.11905636336331
2823,남한산성입구(성남법원.검찰청),8호선,37.451535,127.159816,969911.6412268489,1939203.8251586498,다사69753900,969875,1939125,86.92516977932775
2822,산성,8호선,37.457122,127.149908,969037.6057034384,1939826.8700161425,다사69003975,969125,1939875,99.77102995168926
2821,복정,8호선,37.471052,127.126732,966994.0199587776,1941380.169284625,다사66754125,966875,1941375,119.13216228606073
2820,장지,8호선,37.478703,127.126191,966949.5515836104,1942229.1822950179,다사66754200,966875,1942125,128.1088959206346
2819,문정,8호선,37.485855,127.1225,966626.3906105586,1943023.9481113232,다사66504300,966625,1943125,101.06145656420752
2818,가락시장,8호선,37.492888,127.118398,966266.9069009672,1943805.672827445,다사66254375,966375,1943875,128.41485472086637
2817,송파,8호선,37.499703,127.112183,965720.6224676659,1944563.9963277897,다사65504450,965625,1944625,113.42444333414247
2816,석촌,8호선,37.505557,127.106832,965250.3556847475,1945215.4212237634,다사65254500,965375,1945125,153.98767168719294
2815,잠실(송파구청),8호선,37.514692,127.104338,965034.1873504961,1946229.814178069,다사65004600,965125,1946125,138.6829089476454
2814,몽촌토성(평화의문),8호선,37.517409,127.112359,965744.2714934535,1946528.297252771,다사65504650,965625,1946625,153.5483978173526
2813,강동구청,8호선,37.530341,127.120508,966470.1872803457,1947960.085535223,다사66254775,966375,1947875,127.67210597377695
2812,천호(풍납토성),8호선,37.538113,127.123254,966716.2638046882,1948821.3661947665,다사66504875,966625,1948875,105.85682363456489
2811,암사,8호선,37.55021,127.127562,967102.172947623,1950161.9406720216,다사67005000,967125,1950125,43.42450425314402
2810,암사역사공원,8호선,37.55695,127.13702,967940.4980376792,1950906.4370596225,다사67755075,967875,1950875,72.65178358126407
2809,장자호수공원,별내선,37.58738,127.13794,968034.7641359207,1954282.1670822424,다사68005425,968125,1954375,129.46220214999119
2808,구리,별내선,37.60262,127.1407,968284.9061243975,1955972.0331340767,다사68255575,968375,1955875,132.409725963876
2807,동구릉,별내선,37.61105,127.13793,968044.0065522465,1956908.2405909905,다사68005675,968125,1956875,87.54927451667152
2806,다산,별내선,37.62429,127.14973,969090.9494021035,1958373.206419831,다사69005825,969125,1958375,34.097802670094374
2805,별내,별내선,37.64232,127.1276,967146.0527933493,1960381.0768893715,다사67006025,967125,1960375,21.91229545802795
2761,부평구청,7호선,37.507394,126.721599,931203.310107159,1945631.1790220363,다사31004550,931125,1945625,78.55350531053848
2760,굴포천,7호선,37.506997,126.73128,932058.5905753145,1945580.0995860577,다사32004550,932125,1945625,80.16394987306512
2759,삼산체육관,7호선,37.506411,126.742153,933019.0648343771,1945507.2904285972,다사33004550,933125,1945625,158.35972504194743
2758,상동,7호선,37.505781,126.753083,933984.5527047946,1945429.6708438708,다사33754525,933875,1945375,122.4364990407494
2757,부천시청,7호선,37.504631,126.763538,934907.6213876226,1945294.800579758,다사34754525,934875,1945375,86.5800319796112
2756,신중동,7호선,37.503048,126.77596,936004.2071213468,1945110.6545215477,다사36004500,936125,1945125,121.64173743144542
2755,춘의,7호선,37.503663,126.787036,936983.7128318484,1945171.4111467453,다사36754500,936875,1945125,118.20522133441386
2754,부천종합운동장,7호선,37.50538,126.797337,937895.6150418307,1945355.0554203517,다사37754525,937875,1945375,28.68390153081347
2753,까치울,7호선,37.506207,126.810939,939098.5055810253,1945437.916727124,다사39004525,939125,1945375,68.26762621335561
2752,온수(성공회대입구),7호선,37.492092,126.823023,940155.2785126352,1943864.1807667832,다사40004375,940125,1943875,32.15344670166476
2751,천왕,7호선,37.486637,126.838713,941538.038402729,1943249.1196215607,다사41504300,941625,1943125,151.55197080966772
2750,광명사거리,7호선,37.479252,126.854876,942961.3520438456,1942419.882457292,다사42754225,942875,1942375,97.31963033669435
2749,철산,7호선,37.47605,126.867911,944111.4694939991,1942056.8232906503,다사44004200,944125,1942125,69.5063902846141
2748,가산디지털단지,7호선,37.480338,126.882656,945418.3365869796,1942523.901502205,다사45254250,945375,1942625,109.99530002427962
2747,남구로,7호선,37.486056,126.887249,945828.5533970485,1943155.626600025,다사45754300,945875,1943125,55.63520068109005
2746,대림(구로구청),7호선,37.493013,126.897075,946702.1919577142,1943921.8557272751,다사46504375,946625,1943875,90.29982012288474
2745,신풍,7호선,37.50008,126.90993,947843.483626002,1944698.6966403748,다사47754450,947875,1944625,80.15283296628499
2744,보라매,7호선,37.499872,126.920428,948771.2721648731,1944669.854204771,다사48754450,948875,1944625,113.01045732924896
2743,신대방삼거리,7호선,37.499701,126.928276,949464.8525586788,1944646.6398556798,다사49254450,949375,1944625,92.42167308037835
2742,장승배기,7호선,37.504898,126.93915,950429.45842292,1945217.432954239,다사50254500,950375,1945125,107.28266801432504
2741,상도,7호선,37.502834,126.94791,951202.371050978,1944983.866020771,다사51004475,951125,1944875,133.55931269642414
2740,숭실대입구(살피재),7호선,37.496029,126.953822,951720.5384404662,1944225.843350587,다사51504400,951625,1944125,138.91355212616193
2739,남성,7호선,37.484596,126.971251,953254.0638651724,1942948.6267370237,다사53254275,953375,1942875,141.58546928193746
2738,이수,7호선,37.485196,126.981605,954169.8191973726,1943010.1022945042,다사54004300,954125,1943125,123.32981464890578
2737,내방,7호선,37.487618,126.993513,955224.0325846779,1943273.077348618,다사55004325,955125,1943375,142.11150443476106
2736,고속터미널,7호선,37.503367,127.005068,956254.7461127326,1945014.895623379,다사56254500,956375,1945125,163.04591731792942
2735,반포,7호선,37.508178,127.011727,956846.0842959934,1945545.5717232663,다사56754550,956875,1945625,84.52791895631172
2734,논현,7호선,37.511093,127.021415,957703.9667604921,1945864.5741141727,다사57504575,957625,1945875,79.65204553490912
2733,학동,7호선,37.514229,127.031656,958610.7754723968,1946207.9397706056,다사58504600,958625,1946125,84.15071439775821
2732,강남구청,7호선,37.517179,127.041255,959460.6738393598,1946531.0447467552,다사59254650,959375,1946625,127.15186338763395
2731,청담,7호선,37.519365,127.05335,960530.6669410544,1946768.4249392147,다사60504675,960625,1946875,142.32698124888697
2730,뚝섬유원지,7호선,37.53154,127.066704,961716.9543339991,1948113.6485572753,다사61504800,961625,1948125,92.65233290719709
